Pepijn,root,0,0,0,0,0,0,0,233,219,241,251,256,266,255,252,251,310,305,334,309,289,245
Peter,root,323,288,264,264,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pieter,root,486,436,447,432,429,428,400,448,379,401,368,304,305,268,278,267,273,247,227,236,240,211
Priscilla,root,278,245,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinn,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,205,208
Quinten,root,0,0,0,0,0,0,218,291,270,335,349,387,376,321,301,324,275,252,237,216,0,0
Rayan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,184,243,262,242,221,204,179
Rebecca,root,0,200,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remco,root,398,399,456,319,285,268,270,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
René,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rianne,root,214,266,222,196,205,187,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo,root,335,318,312,243,240,244,202,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard,root,355,289,230,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick,root,837,787,674,809,840,871,926,848,783,781,638,527,410,359,314,271,229,184,0,0,0,0
Rik,root,253,295,246,275,275,315,249,266,267,255,236,0,0,0,0,0,0,0,0,0,0,0
Roan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,429,333,283,266,264
Rob,root,283,242,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbert,root,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,root,522,456,410,321,262,246,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin,root,1156,1176,1121,1077,1101,1080,1062,1003,1034,838,825,787,678,582,530,318,524,539,269,244,204,186
Roel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romy,root,318,449,520,619,636,827,868,736,660,578,470,447,374,321,274,298,292,263,255,203,165,0
Ronald,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roos,root,186,261,236,227,207,247,288,322,384,445,532,502,557,515,463,464,490,504,475,450,433,454
Roxanne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy,root,603,666,544,490,451,440,407,369,340,304,275,196,0,0,0,0,0,0,0,0,0,0
Ruben,root,583,633,670,578,636,707,687,652,693,680,662,576,612,654,816,744,808,664,666,578,542,508
Ruud,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,root,0,0,0,0,0,0,207,299,268,280,299,325,322,368,362,404,347,358,341,348,344,352
Saar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,629,586,483,500
Sabrina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,root,0,0,209,241,292,388,426,802,948,884,866,792,448,629,444,492,439,443,456,478,494,491
Sander,root,658,617,640,678,644,652,662,690,594,515,463,387,282,272,248,246,210,184,0,0,0,0
Sandra,root,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanne,root,775,844,916,959,1000,1181,1118,1093,1070,1074,991,872,752,733,728,704,638,609,541,451,434,384
Sara,root,0,0,181,161,178,217,202,257,280,311,350,349,408,435,480,491,494,477,542,512,519,547
Sarah,root,264,262,262,300,329,286,265,359,329,417,399,329,355,394,363,347,416,407,461,464,409,481
Saskia,root,213,219,191,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastiaan,root,358,333,293,282,281,254,236,213,209,231,209,0,0,0,0,0,0,0,0,0,0,0
Sem,root,0,0,0,0,0,0,221,369,422,492,882,1198,891,948,897,845,875,861,851,804,766,700
Senn,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,304
Senna,root,0,0,0,0,0,0,0,0,0,0,281,493,526,524,305,310,285,283,255,201,202,164
Sepp,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
Sharon,root,429,523,534,394,361,349,268,250,204,0,0,0,0,0,0,0,0,0,0,0,0,0
Shirley,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siem,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,218,301,404,413,426,450
Sil,root,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0
Simone,root,387,378,340,310,264,219,221,197,168,0,0,0,0,0,0,0,0,0,0,0,0,0
Sjoerd,root,358,348,297,289,318,266,248,276,244,229,239,210,219,0,0,0,0,0,0,0,0,0
Sofia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
Sofie,root,0,0,0,0,0,0,0,0,0,178,172,181,250,306,271,357,315,302,267,346,348,382
Sophia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,204,232,214
Sophie,root,313,319,340,359,418,539,557,539,598,559,589,529,597,766,664,802,758,781,690,658,707,826
Stan,root,0,244,398,420,396,463,456,544,483,429,499,401,378,352,348,342,360,393,315,273,245,211
Stefan,root,707,649,506,546,482,426,442,393,359,303,265,223,0,0,0,0,0,0,0,0,0,0
Stefanie,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie,root,281,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterre,root,0,0,0,0,0,193,253,271,298,356,333,379,334,297,257,223,292,246,194,199,156,0
Steven,root,284,299,243,223,204,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stijn,root,265,306,352,394,448,543,536,653,718,682,654,624,628,666,715,679,664,687,682,615,526,460
Susanne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,183
Suze,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,180,183,177,207,222
Sven,root,338,357,384,354,433,490,516,525,548,561,603,503,586,672,670,662,628,492,477,483,421,406
Tamara,root,262,248,214,201,155,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tara,root,0,0,0,0,0,0,0,0,0,0,0,166,217,191,177,163,0,0,0,0,0,0
Tess,root,0,0,0,0,0,0,0,172,233,242,278,297,301,424,413,484,544,554,520,565,794,597
Tessa,root,533,559,619,552,520,533,470,563,622,563,497,480,413,420,404,385,369,345,263,241,282,225
Teun,root,0,0,0,0,0,225,276,257,293,313,326,335,397,335,388,400,480,419,421,454,377,367
Thijmen,root,0,0,0,0,0,0,0,0,0,239,269,382,361,353,381,396,413,328,292,302,255,236
Thijs,root,386,409,431,489,466,543,599,633,644,697,669,659,794,804,749,784,702,698,665,670,587,538
Thomas,root,1088,1191,1175,1126,1135,1270,1138,1195,1276,1241,1136,923,841,836,786,782,750,690,666,588,585,523
Ties,root,0,0,0,0,0,0,0,0,0,0,220,213,229,270,271,294,313,289,307,319,280,301
Tijn,root,0,0,0,0,0,0,0,0,0,222,285,379,348,404,402,413,389,417,382,412,373,330
Tim,root,949,1049,977,1128,1061,1121,1164,1110,1063,1051,1012,894,831,804,851,830,754,725,667,640,584,542
Tobias,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,202,184,213,205,195,217
Tom,root,825,826,792,723,765,837,802,808,767,691,655,568,496,495,445,418,417,353,323,316,264,251
Tristan,root,0,0,0,0,0,0,0,0,217,224,243,253,211,214,221,246,202,173,0,0,0,0
Tygo,root,0,0,0,0,0,0,0,0,0,0,0,241,318,355,370,417,370,353,372,326,360,437
Vajèn,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0
Vera,root,342,325,366,353,373,362,339,357,386,340,345,350,308,282,251,256,276,288,268,251,240,266
Vince,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,204,203,217,220,231,240,379
Vincent,root,467,446,384,351,348,303,303,271,283,213,208,0,0,0,0,0,0,0,0,0,0,0
Wessel,root,0,0,0,0,241,291,316,332,337,307,351,350,287,279,265,187,203,208,0,0,0,0
Wilhelmina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilhelmus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willem,root,515,510,575,534,494,490,476,476,438,389,370,354,351,357,321,361,343,327,276,281,271,250
Wout,root,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
Wouter,root,671,625,629,525,547,498,474,487,453,455,464,424,346,257,0,0,0,0,0,0,0,0
Xavi,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,223,211
Yannick,root,0,0,0,206,235,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yara,root,0,0,0,0,0,0,0,0,0,0,194,180,175,230,261,227,256,263,274,285,295,362
Yfke,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,173,153,0,0
Yvonne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoë,root,0,0,0,176,212,232,266,338,570,474,445,447,434,376,366,415,416,417,427,428,549,575
